timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-05-27T12:49:18,5.73,1.20,14.40,ganhou,1.21,3.02,96.63,0,7.42,P5_rosa_queimada
2026-05-27T12:49:36,1.84,1.20,17.42,ganhou,1.22,3.83,114.05,0,11.25,P6_default
2026-05-27T12:50:13,8.95,1.20,10.00,ganhou,1.21,2.10,124.05,0,11.25,P5_rosa_queimada
2026-05-27T12:50:38,2.15,1.20,12.10,perdeu,1.07,-12.10,111.95,0,11.25,P6_default
2026-05-27T12:50:51,1.08,1.20,10.00,ganhou,1.21,2.10,121.95,0,11.25,P6_default
2026-05-27T12:51:20,4.40,1.20,12.10,ganhou,1.21,2.54,134.05,0,11.25,P6_default
2026-05-27T12:51:35,1.31,1.20,14.64,ganhou,1.21,3.07,148.69,0,11.25,P6_default
2026-05-27T12:51:53,31.31,1.20,17.72,ganhou,1.20,3.54,166.41,0,14.79,P5_rosa_queimada
2026-05-27T12:52:19,1.88,1.20,10.00,perdeu,1.00,-10.00,156.41,0,14.79,P6_default
2026-05-27T12:52:32,1.02,1.20,10.00,perdeu,1.07,-10.00,146.41,0,14.79,P6_default
2026-05-27T12:52:48,1.13,1.20,10.00,perdeu,0.00,-10.00,136.41,0,14.79,P6_default
2026-05-27T12:53:03,1.67,1.20,10.00,ganhou,1.21,2.10,146.41,0,14.79,P6_default
2026-05-27T12:53:31,4.26,1.20,12.10,ganhou,1.20,2.42,158.51,0,14.79,P6_default
2026-05-27T12:53:46,1.35,1.20,14.52,ganhou,1.21,3.05,173.03,0,14.79,P6_default
2026-05-27T12:54:08,951.35,0.00,0.00,pulado,0.00,0.00,173.03,0,14.79,P1_pos_mega
2026-05-27T12:54:09,7.86,0.00,0.00,pulado,0.00,0.00,173.03,0,14.79,P1_pos_mega
2026-05-27T12:54:35,3.22,0.00,0.00,pulado,0.00,0.00,173.03,0,14.79,P1_pos_mega
2026-05-27T12:55:32,23.22,1.30,17.57,ganhou,1.30,5.27,190.60,0,20.06,P4_hot_streak
2026-05-27T12:55:50,15.02,1.30,10.00,ganhou,1.32,3.20,200.60,0,20.06,P4_hot_streak
2026-05-27T12:56:13,1.64,1.30,13.20,ganhou,1.31,4.09,213.80,0,20.06,P4_hot_streak
2026-05-27T12:56:14,771.64,0.00,0.00,pulado,0.00,0.00,213.80,0,20.06,P1_pos_mega
2026-05-27T12:56:16,771.64,0.00,0.00,pulado,0.00,0.00,213.80,0,20.06,P1_pos_mega
2026-05-27T12:56:31,2.77,0.00,0.00,pulado,0.00,0.00,213.80,0,20.06,P1_pos_mega
2026-05-27T12:56:32,5.83,0.00,0.00,pulado,0.00,0.00,213.80,0,20.06,P1_pos_mega
2026-05-27T12:57:20,7.04,1.30,17.29,ganhou,1.32,5.53,231.09,0,20.06,P4_hot_streak
2026-05-27T12:57:53,8.23,1.30,22.83,perdeu,1.02,-22.83,208.26,0,20.06,P4_hot_streak
2026-05-27T12:58:08,1.05,1.30,10.00,ganhou,1.31,3.10,218.26,0,20.06,P4_hot_streak
2026-05-27T12:58:55,18.29,1.30,13.10,ganhou,1.33,4.32,231.36,0,20.06,P4_hot_streak
2026-05-27T12:59:18,2.56,1.30,17.42,ganhou,1.31,5.40,248.79,0,20.06,P4_hot_streak
2026-05-27T12:59:49,4.68,1.30,22.82,ganhou,1.32,7.30,271.61,0,27.37,P4_hot_streak
2026-05-27T13:00:10,34.68,1.30,10.00,ganhou,1.30,3.00,281.61,0,27.37,P4_hot_streak
2026-05-27T13:00:47,2.13,1.30,13.00,perdeu,0.00,-13.00,268.61,0,27.37,P4_hot_streak
2026-05-27T13:01:41,4.68,1.30,10.00,ganhou,1.46,4.60,278.61,0,27.37,P4_hot_streak
2026-05-27T13:30:12,1.09,1.30,14.60,perdeu,0.00,-14.60,264.01,0,27.37,P4_hot_streak
2026-05-27T13:30:43,1.06,1.30,10.00,perdeu,1.23,-10.00,254.01,0,27.37,P4_hot_streak
2026-05-27T13:31:18,2.59,1.30,10.00,perdeu,1.12,-10.00,244.01,0,27.37,P4_hot_streak
2026-05-27T13:31:43,1.08,1.30,10.00,ganhou,1.31,3.10,254.01,0,27.37,P4_hot_streak
2026-05-27T13:32:11,31.08,1.30,13.10,ganhou,1.32,4.19,267.11,0,27.37,P4_hot_streak
2026-05-27T13:32:31,4.03,1.30,17.29,ganhou,1.32,5.53,284.40,0,27.37,P4_hot_streak
2026-05-27T13:32:38,112.21,0.00,0.00,pulado,0.00,0.00,284.40,0,27.37,P1_pos_mega
2026-05-27T13:32:39,2.11,0.00,0.00,pulado,0.00,0.00,284.40,0,27.37,P1_pos_mega
2026-05-27T13:32:50,1.10,0.00,0.00,pulado,0.00,0.00,284.40,0,27.37,P1_pos_mega
2026-05-27T13:33:14,1.06,1.30,22.83,ganhou,1.31,7.08,307.23,0,34.44,P4_hot_streak
2026-05-27T13:33:48,6.86,1.30,10.00,ganhou,1.31,3.10,317.23,0,34.44,P4_hot_streak
2026-05-27T13:34:04,1.53,1.30,13.10,ganhou,1.31,4.06,330.33,0,34.44,P4_hot_streak
2026-05-27T13:34:57,35.64,1.30,17.16,ganhou,1.33,5.66,347.49,0,34.44,P4_hot_streak
2026-05-27T13:35:52,3785.64,0.00,0.00,pulado,0.00,0.00,347.49,0,34.44,P1_pos_mega
2026-05-27T13:35:53,125.37,0.00,0.00,pulado,0.00,0.00,347.49,0,34.44,P1_pos_mega
2026-05-27T13:36:25,5.32,0.00,0.00,pulado,0.00,0.00,347.49,0,34.44,P1_pos_mega
2026-05-27T13:36:38,1.23,0.00,0.00,pulado,0.00,0.00,347.49,0,34.44,P1_pos_mega
2026-05-27T13:37:10,71.23,1.30,22.82,ganhou,1.31,7.08,370.31,0,41.52,P4_hot_streak
2026-05-27T13:37:34,1.77,1.30,10.00,ganhou,1.30,3.00,380.31,0,41.52,P4_hot_streak
2026-05-27T13:37:55,3.08,1.30,13.00,ganhou,1.31,4.03,393.31,0,41.52,P4_hot_streak
2026-05-27T13:38:20,2.36,1.30,17.03,ganhou,1.30,5.11,410.34,0,41.52,P4_hot_streak
2026-05-27T13:38:36,1.41,1.30,22.14,ganhou,1.31,6.86,432.48,0,48.38,P4_hot_streak
2026-05-27T13:39:03,3.87,1.30,10.00,ganhou,1.32,3.20,442.48,0,48.38,P4_hot_streak
2026-05-27T13:39:41,9.04,1.30,13.20,ganhou,1.31,4.09,455.68,0,48.38,P4_hot_streak
2026-05-27T13:40:14,6.76,1.20,17.29,ganhou,1.21,3.63,472.98,0,48.38,P5_rosa_queimada
2026-05-27T13:40:29,1.38,1.20,20.92,perdeu,1.09,-20.92,452.05,0,48.38,P6_default
2026-05-27T13:40:43,1.12,1.20,10.00,ganhou,1.21,2.10,462.05,0,48.38,P6_default
2026-05-27T13:41:14,1.44,1.20,12.10,perdeu,1.18,-12.10,449.95,0,48.38,P6_default
2026-05-27T13:41:27,1.21,1.20,10.00,ganhou,1.20,2.00,459.95,0,48.38,P6_default
2026-05-27T13:43:02,381.96,0.00,0.00,pulado,0.00,0.00,459.95,0,48.38,P1_pos_mega
2026-05-27T13:43:15,1.03,0.00,0.00,pulado,0.00,0.00,459.95,0,48.38,P1_pos_mega
2026-05-27T13:43:40,3.25,0.00,0.00,pulado,0.00,0.00,459.95,0,48.38,P1_pos_mega
2026-05-27T13:44:36,13.53,1.30,12.00,ganhou,1.31,3.72,471.95,0,48.38,P4_hot_streak
2026-05-27T13:45:09,5.64,1.30,15.72,ganhou,1.32,5.03,487.67,0,48.38,P4_hot_streak
2026-05-27T13:45:26,1.52,1.30,20.75,ganhou,1.31,6.43,508.42,0,54.81,P4_hot_streak
2026-05-27T13:45:41,1.34,1.30,10.00,ganhou,1.32,3.20,518.42,0,54.81,P4_hot_streak
2026-05-27T13:46:00,2.11,1.30,13.20,perdeu,1.27,-13.20,505.22,0,54.81,P4_hot_streak
2026-05-27T13:46:16,1.29,1.30,10.00,ganhou,1.40,4.00,515.22,0,54.81,P4_hot_streak
2026-05-27T13:46:28,1.48,1.30,14.00,perdeu,1.00,-14.00,501.22,0,54.81,P4_hot_streak
2026-05-27T13:46:42,1.00,1.20,10.00,ganhou,1.20,2.00,511.22,0,54.81,P6_default
2026-05-27T13:47:19,8.29,1.20,12.00,ganhou,1.22,2.64,523.22,0,54.81,P5_rosa_queimada
2026-05-27T13:47:48,1.16,1.20,14.64,ganhou,1.20,2.93,537.86,0,54.81,P6_default
2026-05-27T13:48:04,4.16,1.20,17.57,perdeu,1.00,-17.57,520.29,0,54.81,P6_default
2026-05-27T13:48:18,1.00,1.20,10.00,ganhou,1.20,2.00,530.29,0,54.81,P6_default
2026-05-27T13:48:32,1.25,1.20,12.00,ganhou,1.21,2.52,542.29,0,54.81,P6_default
2026-05-27T13:48:46,1.27,1.20,14.52,ganhou,1.20,2.90,556.81,0,54.81,P6_default
2026-05-27T13:49:03,1.27,1.20,17.42,ganhou,1.20,3.48,574.24,0,58.30,P6_default
2026-05-27T13:49:37,1.60,5.00,65.00,perdeu,4.23,-65.00,509.24,0,58.30,P3_combo_jackpot
