timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-02T15:08:37,4.30,1.50,1000.00,perdeu,1.46,-1000.00,-1000.00,0,0.00,P6_default
2026-06-02T15:09:09,2.11,1.50,1000.00,perdeu,0.00,-1000.00,-2000.00,0,0.00,P6_default
2026-06-02T15:10:32,1.43,1.50,1000.00,ganhou,1.50,500.00,-1500.00,0,0.00,P6_default
2026-06-02T15:11:07,2.09,1.50,1500.00,ganhou,1.50,750.00,-750.00,0,0.00,P6_default
2026-06-02T15:11:31,9.02,1.50,2250.00,perdeu,0.00,-2250.00,-3000.00,0,0.00,P5_rosa_queimada
2026-06-02T15:12:22,3.44,1.50,1000.00,perdeu,1.48,-1000.00,-4000.00,0,0.00,P6_default
2026-06-02T15:12:55,31.53,1.50,1000.00,perdeu,1.21,-1000.00,-5000.00,0,0.00,P5_rosa_queimada
2026-06-02T15:14:04,143.81,0.00,0.00,pulado,0.00,0.00,-5000.00,0,0.00,P1_pos_mega
2026-06-02T15:14:48,1.06,0.00,0.00,pulado,0.00,0.00,-5000.00,0,0.00,P1_pos_mega
2026-06-02T15:15:04,1.85,0.00,0.00,pulado,0.00,0.00,-5000.00,0,0.00,P1_pos_mega
2026-06-02T15:15:29,1.65,2.00,1000.00,perdeu,1.07,-1000.00,-6000.00,0,0.00,P4_hot_streak
2026-06-02T15:16:03,1.71,2.00,1000.00,perdeu,1.55,-1000.00,-7000.00,0,0.00,P4_hot_streak
2026-06-02T15:17:03,2.11,2.00,1000.00,perdeu,0.00,-1000.00,-8000.00,0,0.00,P4_hot_streak
2026-06-02T15:17:53,58.76,2.00,1000.00,perdeu,0.00,-1000.00,-9000.00,0,0.00,P4_hot_streak
2026-06-02T15:18:23,1.26,2.00,1000.00,perdeu,1.28,-1000.00,-10000.00,0,0.00,P4_hot_streak
