timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-02T11:31:08,5.14,1.50,1000.00,ganhou,1.51,510.00,510.00,0,0.00,P5_rosa_queimada
2026-06-02T11:31:41,1.22,1.50,1510.00,ganhou,1.50,755.00,1265.00,0,0.00,P6_default
2026-06-02T11:31:57,1.69,1.50,2265.00,ganhou,1.51,1155.15,2420.15,0,1155.15,P6_default
2026-06-02T11:31:59,791.69,0.00,0.00,pulado,0.00,0.00,2420.15,0,1155.15,P1_pos_mega
2026-06-02T11:31:59,1.79,0.00,0.00,pulado,0.00,0.00,2420.15,0,1155.15,P1_pos_mega
2026-06-02T11:33:01,83.57,0.00,0.00,pulado,0.00,0.00,2420.15,0,1155.15,P1_pos_mega
2026-06-02T11:33:46,4.48,2.00,1000.00,ganhou,2.02,1020.00,3440.15,0,1155.15,P4_hot_streak
2026-06-02T11:34:14,6.95,2.00,2020.00,perdeu,1.46,-2020.00,1420.15,0,1155.15,P4_hot_streak
2026-06-02T11:34:37,11.49,2.00,1000.00,perdeu,1.00,-1000.00,420.15,0,1155.15,P4_hot_streak
2026-06-02T11:35:22,4.80,2.00,1000.00,ganhou,2.00,1000.00,1420.15,0,1155.15,P4_hot_streak
2026-06-02T11:35:59,9.73,2.00,2000.00,ganhou,2.04,2080.00,3500.15,0,1155.15,P4_hot_streak
2026-06-02T11:36:16,4.80,2.00,4080.00,perdeu,1.46,-4080.00,-579.85,0,1155.15,P4_hot_streak
2026-06-02T11:36:54,2.68,2.00,1000.00,ganhou,2.00,1000.00,420.15,0,1155.15,P4_hot_streak
2026-06-02T11:37:45,272.68,0.00,0.00,pulado,0.00,0.00,420.15,0,1155.15,P1_pos_mega
2026-06-02T11:37:46,151.27,0.00,0.00,pulado,0.00,0.00,420.15,0,1155.15,P1_pos_mega
2026-06-02T11:38:12,3.94,0.00,0.00,pulado,0.00,0.00,420.15,0,1155.15,P1_pos_mega
2026-06-02T11:38:38,1.16,0.00,0.00,pulado,0.00,0.00,420.15,0,1155.15,P1_pos_mega
2026-06-02T11:39:12,2.16,2.00,2000.00,ganhou,2.00,2000.00,2420.15,0,1155.15,P4_hot_streak
2026-06-02T11:39:46,8.18,2.00,4000.00,ganhou,2.04,4160.00,6580.15,0,5315.15,P4_hot_streak
2026-06-02T11:40:16,5.57,2.00,1000.00,ganhou,2.04,1040.00,7620.15,0,5315.15,P4_hot_streak
2026-06-02T11:41:18,7.36,2.00,2040.00,perdeu,0.00,-2040.00,5580.15,0,5315.15,P4_hot_streak
2026-06-02T11:41:37,24.46,2.00,1000.00,perdeu,0.00,-1000.00,4580.15,0,5315.15,P4_hot_streak
2026-06-02T11:42:22,2.23,2.00,1000.00,perdeu,1.31,-1000.00,3580.15,0,5315.15,P4_hot_streak
2026-06-02T11:43:02,4.63,2.00,1000.00,perdeu,1.26,-1000.00,2580.15,0,5315.15,P4_hot_streak
2026-06-02T11:43:39,4.64,1.50,1000.00,perdeu,0.00,-1000.00,1580.15,0,5315.15,P6_default
2026-06-02T11:44:04,1.07,1.50,1000.00,ganhou,1.51,510.00,2090.15,0,5315.15,P6_default
2026-06-02T11:44:48,101.07,0.00,0.00,pulado,0.00,0.00,2090.15,0,5315.15,P1_pos_mega
2026-06-02T11:44:49,65.10,0.00,0.00,pulado,0.00,0.00,2090.15,0,5315.15,P1_pos_mega
2026-06-02T11:45:04,1.71,0.00,0.00,pulado,0.00,0.00,2090.15,0,5315.15,P1_pos_mega
2026-06-02T11:45:35,2.37,2.00,1510.00,perdeu,1.27,-1510.00,580.15,0,5315.15,P4_hot_streak
2026-06-02T11:46:23,31.28,2.00,1000.00,perdeu,0.00,-1000.00,-419.85,0,5315.15,P4_hot_streak
2026-06-02T11:46:48,1.83,2.00,1000.00,perdeu,0.00,-1000.00,-1419.85,0,5315.15,P4_hot_streak
2026-06-02T11:48:16,2.52,2.00,1000.00,perdeu,1.74,-1000.00,-2419.85,0,5315.15,P4_hot_streak
2026-06-02T11:49:23,7.36,2.00,1000.00,perdeu,0.00,-1000.00,-3419.85,0,5315.15,P4_hot_streak
2026-06-02T11:49:45,37.36,2.00,1000.00,ganhou,2.04,1040.00,-2379.85,0,5315.15,P4_hot_streak
2026-06-02T11:50:09,2.73,2.00,2040.00,ganhou,2.00,2040.00,-339.85,0,5315.15,P4_hot_streak
2026-06-02T11:50:32,2.16,2.00,4080.00,perdeu,0.00,-4080.00,-4419.85,0,5315.15,P4_hot_streak
2026-06-02T11:51:38,23.58,2.00,1000.00,ganhou,2.02,1020.00,-3399.85,0,5315.15,P4_hot_streak
2026-06-02T11:52:01,3.59,2.00,2020.00,perdeu,1.37,-2020.00,-5419.85,0,5315.15,P4_hot_streak
2026-06-02T11:52:36,2.26,2.00,1000.00,perdeu,1.94,-1000.00,-6419.85,0,5315.15,P4_hot_streak
2026-06-02T11:52:57,1.06,2.00,1000.00,perdeu,1.20,-1000.00,-7419.85,0,5315.15,P4_hot_streak
2026-06-02T11:53:33,2.53,2.00,1000.00,perdeu,1.71,-1000.00,-8419.85,0,5315.15,P4_hot_streak
2026-06-02T11:54:22,1.00,2.00,1000.00,perdeu,1.05,-1000.00,-9419.85,0,5315.15,P4_hot_streak
2026-06-02T11:55:25,3.28,2.00,1000.00,perdeu,0.00,-1000.00,-10419.85,0,5315.15,P4_hot_streak
2026-06-02T11:55:50,8.28,1.50,1000.00,perdeu,1.30,-1000.00,-11419.85,0,5315.15,P5_rosa_queimada
