timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-01T16:27:01,3.55,1.20,1000.00,ganhou,1.26,260.00,260.00,0,0.00,P6_default
2026-06-01T16:27:21,2.68,1.20,1260.00,ganhou,1.22,277.20,537.20,0,0.00,P6_default
2026-06-01T16:27:35,1.57,1.20,1537.20,ganhou,1.22,338.18,875.38,0,338.18,P6_default
2026-06-01T16:27:52,1.85,1.20,1000.00,ganhou,1.22,220.00,1095.38,0,338.18,P6_default
2026-06-01T16:28:28,9.56,1.20,1220.00,ganhou,1.23,280.60,1375.98,0,338.18,P5_rosa_queimada
2026-06-01T16:28:41,1.43,1.20,1500.60,ganhou,1.22,330.13,1706.12,0,668.32,P6_default
2026-06-01T16:28:58,1.99,1.20,1000.00,ganhou,1.22,220.00,1926.12,0,668.32,P6_default
2026-06-01T16:29:12,1.46,1.20,1220.00,ganhou,1.20,244.00,2170.12,0,668.32,P6_default
2026-06-01T16:29:25,1.33,1.20,1464.00,ganhou,1.23,336.72,2506.84,0,1005.04,P6_default
2026-06-01T16:29:41,1.80,1.20,1000.00,ganhou,1.23,230.00,2736.84,0,1005.04,P6_default
2026-06-01T16:30:47,283.65,0.00,0.00,pulado,0.00,0.00,2736.84,0,1005.04,P1_pos_mega
2026-06-01T16:30:56,1.00,0.00,0.00,pulado,0.00,0.00,2736.84,0,1005.04,P1_pos_mega
2026-06-01T16:31:22,3.33,0.00,0.00,pulado,0.00,0.00,2736.84,0,1005.04,P1_pos_mega
2026-06-01T16:31:50,2.46,1.20,1230.00,ganhou,1.21,258.30,2995.14,0,1005.04,P6_default
2026-06-01T16:32:09,2.22,1.20,1488.30,ganhou,1.21,312.54,3307.68,0,1317.58,P6_default
2026-06-01T16:32:50,3.55,1.20,1000.00,ganhou,1.22,220.00,3527.68,0,1317.58,P6_default
2026-06-01T16:33:23,1.86,1.20,1220.00,ganhou,1.21,256.20,3783.88,0,1317.58,P6_default
2026-06-01T16:33:36,1.35,1.20,1476.20,ganhou,1.21,310.00,4093.88,0,1627.58,P6_default
2026-06-01T16:33:46,1.37,1.20,1000.00,perdeu,0.00,-1000.00,3093.88,0,1627.58,P6_default
