timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-01T15:43:09,8.89,1.20,5000.00,ganhou,1.31,1550.00,1550.00,0,0.00,P5_rosa_queimada
2026-06-01T15:43:34,1.78,1.20,6550.00,perdeu,0.00,-6550.00,-5000.00,0,0.00,P6_default
2026-06-01T15:44:04,2.14,1.20,5000.00,ganhou,1.23,1150.00,-3850.00,0,0.00,P6_default
2026-06-01T15:44:33,5.13,1.20,6150.00,ganhou,1.20,1230.00,-2620.00,0,0.00,P5_rosa_queimada
2026-06-01T15:44:57,3.44,1.20,7380.00,ganhou,1.26,1918.80,-701.20,0,1918.80,P6_default
2026-06-01T15:45:19,3.60,1.20,5000.00,perdeu,0.00,-5000.00,-5701.20,0,1918.80,P6_default
2026-06-01T15:46:52,5.22,1.20,5000.00,ganhou,1.25,1250.00,-4451.20,0,1918.80,P5_rosa_queimada
2026-06-01T15:46:54,405.22,0.00,0.00,pulado,0.00,0.00,-4451.20,0,1918.80,P1_pos_mega
2026-06-01T15:47:11,5.71,0.00,0.00,pulado,0.00,0.00,-4451.20,0,1918.80,P1_pos_mega
2026-06-01T15:48:37,363.77,0.00,0.00,pulado,0.00,0.00,-4451.20,0,1918.80,P1_pos_mega
2026-06-01T15:48:47,1.80,0.00,0.00,pulado,0.00,0.00,-4451.20,0,1918.80,P1_pos_mega
2026-06-01T15:49:06,1.31,0.00,0.00,pulado,0.00,0.00,-4451.20,0,1918.80,P1_pos_mega
2026-06-01T15:49:42,1.94,1.30,6250.00,ganhou,1.32,2000.00,-2451.20,0,1918.80,P4_hot_streak
2026-06-01T15:50:18,1.43,1.30,8250.00,perdeu,0.00,-8250.00,-10701.20,0,1918.80,P4_hot_streak
2026-06-01T15:51:05,8.29,1.30,5000.00,ganhou,1.30,1500.00,-9201.20,0,1918.80,P4_hot_streak
2026-06-01T15:51:46,1.02,1.30,6500.00,perdeu,1.14,-6500.00,-15701.20,0,1918.80,P4_hot_streak
