timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-01T12:50:48,2.08,1.30,5000.00,perdeu,1.12,-5000.00,10892.08,0,17409.08,P4_hot_streak
2026-06-01T12:51:28,2.01,1.30,5000.00,ganhou,1.32,1600.00,12492.08,0,17409.08,P4_hot_streak
2026-06-01T12:51:46,1.95,1.30,6600.00,ganhou,1.45,2970.00,15462.08,0,17409.08,P4_hot_streak
2026-06-01T12:52:05,11.95,1.30,9570.00,ganhou,1.32,3062.40,18524.48,0,20471.48,P4_hot_streak
2026-06-01T12:52:40,2.41,1.30,5000.00,perdeu,1.14,-5000.00,13524.48,0,20471.48,P4_hot_streak
2026-06-01T12:52:53,1.38,1.30,5000.00,perdeu,1.12,-5000.00,8524.48,0,20471.48,P4_hot_streak
2026-06-01T12:53:25,2.78,1.20,5000.00,perdeu,1.05,-5000.00,3524.48,0,20471.48,P6_default
2026-06-01T12:53:44,1.12,1.20,5000.00,perdeu,0.00,-5000.00,-1475.52,0,20471.48,P6_default
2026-06-01T12:54:12,1.24,1.20,5000.00,ganhou,1.22,1100.00,-375.52,0,20471.48,P6_default
2026-06-01T12:54:25,1.40,1.20,6100.00,ganhou,1.25,1525.00,1149.48,0,20471.48,P6_default
2026-06-01T12:54:42,1.97,1.20,7625.00,ganhou,1.22,1677.50,2826.98,0,22148.98,P6_default
2026-06-01T12:55:14,6.09,1.20,5000.00,ganhou,1.27,1350.00,4176.98,0,22148.98,P5_rosa_queimada
2026-06-01T12:55:43,6.04,1.20,6350.00,ganhou,1.20,1270.00,5446.98,0,22148.98,P5_rosa_queimada
2026-06-01T12:56:06,131.26,0.00,0.00,pulado,0.00,0.00,5446.98,0,22148.98,P1_pos_mega
2026-06-01T12:56:07,3.13,0.00,0.00,pulado,0.00,0.00,5446.98,0,22148.98,P1_pos_mega
2026-06-01T12:56:40,73.13,0.00,0.00,pulado,0.00,0.00,5446.98,0,22148.98,P1_pos_mega
2026-06-01T12:56:41,773.13,0.00,0.00,pulado,0.00,0.00,5446.98,0,22148.98,P1_pos_mega
2026-06-01T12:57:22,14.01,0.00,0.00,pulado,0.00,0.00,5446.98,0,22148.98,P1_pos_mega
2026-06-01T12:58:01,12.02,0.00,0.00,pulado,0.00,0.00,5446.98,0,22148.98,P1_pos_mega
2026-06-01T12:58:23,1.06,1.30,7620.00,perdeu,1.22,-7620.00,-2173.02,0,22148.98,P4_hot_streak
2026-06-01T12:59:06,5.68,1.30,5000.00,ganhou,1.42,2100.00,-73.02,0,22148.98,P4_hot_streak
2026-06-01T13:00:24,5.48,1.30,7100.00,ganhou,1.31,2201.00,2127.98,0,22148.98,P4_hot_streak
2026-06-01T13:00:40,1.69,1.30,9301.00,perdeu,1.00,-9301.00,-7173.02,0,22148.98,P4_hot_streak
2026-06-01T13:01:08,1.09,1.30,5000.00,ganhou,1.91,4550.00,-2623.02,0,22148.98,P4_hot_streak
2026-06-01T13:01:39,31.09,1.30,9550.00,perdeu,1.16,-9550.00,-12173.02,0,22148.98,P4_hot_streak
2026-06-01T13:02:08,1.80,1.30,5000.00,ganhou,1.33,1650.00,-10523.02,0,22148.98,P4_hot_streak
2026-06-01T13:02:19,1.50,1.30,6650.00,perdeu,1.13,-6650.00,-17173.02,0,22148.98,P4_hot_streak
