timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-03T09:25:26,2.88,1.50,2020.00,perdeu,0.00,-2020.00,-2020.00,0,12417.20,P6_default
2026-06-03T09:26:04,6.99,1.50,500.00,ganhou,1.50,250.00,-1770.00,0,12417.20,P5_rosa_queimada
2026-06-03T09:26:54,22.70,2.00,750.00,ganhou,2.00,750.00,-1020.00,0,12417.20,P4_hot_streak
2026-06-03T09:27:17,3.06,2.00,1500.00,ganhou,2.02,1530.00,510.00,0,13947.20,P4_hot_streak
2026-06-03T09:27:43,9.46,2.00,500.00,perdeu,0.00,-500.00,10.00,0,13947.20,P4_hot_streak
2026-06-03T09:28:02,1.66,1.50,500.00,perdeu,1.33,-500.00,-490.00,0,13947.20,P6_default
2026-06-03T09:29:05,15.88,2.00,500.00,perdeu,1.68,-500.00,-990.00,0,13947.20,P4_hot_streak
2026-06-03T09:29:37,1.00,2.00,500.00,perdeu,1.14,-500.00,-1490.00,0,13947.20,P4_hot_streak
2026-06-03T09:30:11,1.61,2.00,500.00,ganhou,2.00,500.00,-990.00,0,13947.20,P4_hot_streak
2026-06-03T09:30:32,4.16,2.00,1000.00,perdeu,1.35,-1000.00,-1990.00,0,13947.20,P4_hot_streak
2026-06-03T09:31:21,7.96,2.00,500.00,perdeu,0.00,-500.00,-2490.00,0,13947.20,P4_hot_streak
2026-06-03T09:31:39,1.11,2.00,500.00,perdeu,0.00,-500.00,-2990.00,0,13947.20,P4_hot_streak
2026-06-03T09:32:04,1.51,1.70,500.00,perdeu,0.00,-500.00,-3490.00,0,13947.20,P6_default
2026-06-03T09:32:45,71.11,2.00,500.00,perdeu,0.00,-500.00,-3990.00,0,13947.20,P4_hot_streak
2026-06-03T09:33:10,1.56,2.00,500.00,perdeu,1.17,-500.00,-4490.00,0,13947.20,P4_hot_streak
2026-06-03T09:34:14,10.08,2.00,500.00,perdeu,1.80,-500.00,-4990.00,0,13947.20,P4_hot_streak
2026-06-03T09:35:20,1.08,2.00,500.00,perdeu,1.05,-500.00,-5490.00,0,13947.20,P4_hot_streak
2026-06-03T09:36:13,51.51,2.00,500.00,perdeu,1.11,-500.00,-5990.00,0,13947.20,P4_hot_streak
2026-06-03T09:36:53,6.03,2.00,500.00,perdeu,0.00,-500.00,-6490.00,0,13947.20,P4_hot_streak
2026-06-03T09:36:56,226.03,0.00,0.00,pulado,0.00,0.00,-6490.00,0,13947.20,P1_pos_mega
2026-06-03T09:36:57,1.22,0.00,0.00,pulado,0.00,0.00,-6490.00,0,13947.20,P1_pos_mega
2026-06-03T09:37:12,1.81,0.00,0.00,pulado,0.00,0.00,-6490.00,0,13947.20,P1_pos_mega
2026-06-03T09:38:15,73.35,2.00,500.00,ganhou,2.02,510.00,-5980.00,0,13947.20,P4_hot_streak
2026-06-03T09:38:52,3.05,2.00,1010.00,perdeu,0.00,-1010.00,-6990.00,0,13947.20,P4_hot_streak
2026-06-03T09:39:21,1.73,2.00,500.00,perdeu,0.00,-500.00,-7490.00,0,13947.20,P4_hot_streak
2026-06-03T09:39:48,1.35,2.00,500.00,perdeu,1.09,-500.00,-7990.00,0,13947.20,P4_hot_streak
2026-06-03T09:40:24,1.20,2.00,500.00,ganhou,2.00,500.00,-7490.00,0,13947.20,P4_hot_streak
2026-06-03T09:40:45,1.08,2.00,1000.00,perdeu,0.00,-1000.00,-8490.00,0,13947.20,P4_hot_streak
2026-06-03T09:41:00,4.49,2.00,500.00,perdeu,1.44,-500.00,-8990.00,0,13947.20,P6_default
2026-06-03T09:41:34,41.51,2.00,500.00,perdeu,1.97,-500.00,-9490.00,0,13947.20,P4_hot_streak
2026-06-03T09:41:53,1.07,2.00,500.00,perdeu,1.00,-500.00,-9990.00,0,13947.20,P4_hot_streak
2026-06-03T09:42:32,3.06,2.00,500.00,perdeu,1.53,-500.00,-10490.00,0,13947.20,P4_hot_streak
2026-06-03T09:43:11,2.61,2.00,500.00,ganhou,2.02,510.00,-9980.00,0,13947.20,P6_default
2026-06-03T09:43:36,5.12,1.50,1010.00,ganhou,1.52,525.20,-9454.80,0,13947.20,P5_rosa_queimada
2026-06-03T09:43:58,2.15,2.00,1535.20,ganhou,2.04,1596.61,-7858.19,0,15543.81,P6_default
2026-06-03T09:44:24,8.61,1.50,500.00,perdeu,1.06,-500.00,-8358.19,0,15543.81,P5_rosa_queimada
2026-06-03T09:45:01,1.31,2.00,500.00,perdeu,1.47,-500.00,-8858.19,0,15543.81,P6_default
2026-06-03T09:45:35,1.67,2.00,500.00,ganhou,2.00,500.00,-8358.19,0,15543.81,P6_default
