timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-02T15:23:27,3.30,1.50,1000.00,ganhou,1.51,510.00,510.00,0,0.00,P6_default
2026-06-02T15:23:37,573.30,0.00,0.00,pulado,0.00,0.00,510.00,0,0.00,P1_pos_mega
2026-06-02T15:23:38,2.57,0.00,0.00,pulado,0.00,0.00,510.00,0,0.00,P1_pos_mega
2026-06-02T15:23:57,3.15,0.00,0.00,pulado,0.00,0.00,510.00,0,0.00,P1_pos_mega
2026-06-02T15:24:23,1.21,1.50,1510.00,ganhou,1.55,830.50,1340.50,0,0.00,P6_default
2026-06-02T15:25:08,16.11,2.00,2340.50,perdeu,1.94,-2340.50,-1000.00,0,0.00,P4_hot_streak
2026-06-02T15:26:32,7.14,2.00,1000.00,perdeu,1.17,-1000.00,-2000.00,0,0.00,P4_hot_streak
2026-06-02T15:27:07,1.88,2.00,1000.00,perdeu,1.95,-1000.00,-3000.00,0,0.00,P4_hot_streak
2026-06-02T15:27:50,1.16,2.00,1000.00,perdeu,0.00,-1000.00,-4000.00,0,0.00,P4_hot_streak
2026-06-02T15:28:01,2.13,1.70,1000.00,perdeu,1.05,-1000.00,-5000.00,0,0.00,P6_default
2026-06-02T15:28:29,2.19,1.70,1000.00,perdeu,1.10,-1000.00,-6000.00,0,0.00,P6_default
2026-06-02T15:29:01,1.73,1.70,1000.00,ganhou,1.75,750.00,-5250.00,0,0.00,P6_default
2026-06-02T15:29:48,19.50,2.00,1750.00,ganhou,2.00,1750.00,-3500.00,0,0.00,P4_hot_streak
2026-06-02T15:30:26,10.81,2.00,3500.00,ganhou,2.04,3640.00,140.00,0,3640.00,P4_hot_streak
2026-06-02T15:31:09,21.74,2.00,1000.00,perdeu,1.51,-1000.00,-860.00,0,3640.00,P4_hot_streak
2026-06-02T15:32:04,10.89,2.00,1000.00,ganhou,2.04,1040.00,180.00,0,3640.00,P4_hot_streak
2026-06-02T15:33:05,9.54,2.00,2040.00,perdeu,0.00,-2040.00,-1860.00,0,3640.00,P4_hot_streak
2026-06-02T15:33:46,40.35,2.00,1000.00,ganhou,2.00,1000.00,-860.00,0,3640.00,P4_hot_streak
2026-06-02T15:34:38,2.23,2.00,2000.00,ganhou,2.02,2040.00,1180.00,0,3640.00,P4_hot_streak
2026-06-02T15:35:01,7.41,2.00,4040.00,perdeu,1.15,-4040.00,-2860.00,0,3640.00,P4_hot_streak
2026-06-02T15:35:23,1.18,2.00,1000.00,perdeu,1.06,-1000.00,-3860.00,0,3640.00,P4_hot_streak
2026-06-02T15:36:25,17.18,2.00,1000.00,perdeu,1.99,-1000.00,-4860.00,0,3640.00,P4_hot_streak
2026-06-02T15:37:16,1.17,2.00,1000.00,perdeu,0.00,-1000.00,-5860.00,0,3640.00,P4_hot_streak
2026-06-02T15:38:07,1.58,2.00,1000.00,perdeu,1.05,-1000.00,-6860.00,0,3640.00,P4_hot_streak
2026-06-02T15:39:02,14.78,2.00,1000.00,perdeu,1.39,-1000.00,-7860.00,0,3640.00,P4_hot_streak
2026-06-02T15:39:38,2.14,2.00,1000.00,perdeu,0.00,-1000.00,-8860.00,0,3640.00,P4_hot_streak
2026-06-02T15:39:57,2.30,2.00,1000.00,ganhou,2.00,1000.00,-7860.00,0,3640.00,P4_hot_streak
2026-06-02T15:40:14,2.30,2.00,2000.00,perdeu,1.46,-2000.00,-9860.00,0,3640.00,P4_hot_streak
2026-06-02T15:40:49,1.94,2.00,1000.00,ganhou,2.05,1050.00,-8810.00,0,3640.00,P4_hot_streak
2026-06-02T15:41:12,2.50,2.00,2050.00,ganhou,2.53,3136.50,-5673.50,0,3640.00,P4_hot_streak
2026-06-02T15:41:45,9.38,2.00,5000.00,ganhou,2.07,5350.00,-323.50,0,8990.00,P4_hot_streak
2026-06-02T15:42:15,11.38,2.00,1000.00,perdeu,0.00,-1000.00,-1323.50,0,8990.00,P4_hot_streak
2026-06-02T15:42:56,3.02,2.00,1000.00,ganhou,2.09,1090.00,-233.50,0,8990.00,P4_hot_streak
2026-06-02T15:43:21,4.24,2.00,2090.00,ganhou,2.00,2090.00,1856.50,0,8990.00,P4_hot_streak
2026-06-02T15:44:12,132.30,0.00,0.00,pulado,0.00,0.00,1856.50,0,8990.00,P1_pos_mega
2026-06-02T15:44:44,1132.30,0.00,0.00,pulado,0.00,0.00,1856.50,0,8990.00,P1_pos_mega
2026-06-02T15:44:45,4.81,0.00,0.00,pulado,0.00,0.00,1856.50,0,8990.00,P1_pos_mega
2026-06-02T15:44:50,1.01,0.00,0.00,pulado,0.00,0.00,1856.50,0,8990.00,P1_pos_mega
