timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-02T13:54:52,1.64,1.70,1000.00,perdeu,0.00,-1000.00,-1000.00,0,0.00,P6_default
2026-06-02T13:55:07,1.21,1.70,1000.00,perdeu,1.00,-1000.00,-2000.00,0,0.00,P6_default
2026-06-02T13:56:06,24.55,2.00,1000.00,perdeu,1.09,-1000.00,-3000.00,0,0.00,P4_hot_streak
2026-06-02T13:56:29,1.02,2.00,1000.00,perdeu,0.00,-1000.00,-4000.00,0,0.00,P4_hot_streak
2026-06-02T13:56:51,1.46,2.00,1000.00,perdeu,1.09,-1000.00,-5000.00,0,0.00,P4_hot_streak
2026-06-02T13:57:20,1.30,1.70,1000.00,ganhou,1.74,740.00,-4260.00,0,0.00,P6_default
2026-06-02T13:57:35,1.88,1.70,1740.00,perdeu,1.33,-1740.00,-6000.00,0,0.00,P6_default
2026-06-02T13:58:10,11.55,2.00,1000.00,perdeu,1.64,-1000.00,-7000.00,0,0.00,P4_hot_streak
2026-06-02T13:59:43,15.40,2.00,1000.00,perdeu,1.27,-1000.00,-8000.00,0,0.00,P4_hot_streak
2026-06-02T14:00:32,2.96,1.88,1000.00,ganhou,1.89,890.00,-7110.00,0,0.00,P4_hot_streak
2026-06-02T14:01:14,14.04,1.88,1890.00,ganhou,1.94,1776.60,-5333.40,0,0.00,P4_hot_streak
2026-06-02T14:01:31,2.86,1.88,3666.60,perdeu,0.00,-3666.60,-9000.00,0,0.00,P4_hot_streak
2026-06-02T14:01:58,32.86,1.88,1000.00,perdeu,0.00,-1000.00,-10000.00,0,0.00,P4_hot_streak
