timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-02T10:26:19,2.23,1.50,1000.00,ganhou,1.52,520.00,520.00,0,0.00,P6_default
2026-06-02T10:26:38,2.20,1.50,1520.00,ganhou,1.51,775.20,1295.20,0,0.00,P6_default
2026-06-02T10:27:04,4.01,1.50,2295.20,ganhou,1.52,1193.50,2488.70,0,1193.50,P6_default
2026-06-02T10:27:50,21.74,1.50,1000.00,ganhou,1.52,520.00,3008.70,0,1193.50,P4_hot_streak
2026-06-02T10:28:38,3.43,1.50,1520.00,perdeu,1.00,-1520.00,1488.70,0,1193.50,P4_hot_streak
2026-06-02T10:29:10,2.06,1.50,1000.00,ganhou,1.50,500.00,1988.70,0,1193.50,P4_hot_streak
2026-06-02T10:30:00,3.09,1.50,1500.00,ganhou,1.52,780.00,2768.70,0,1193.50,P4_hot_streak
2026-06-02T10:30:36,4.33,1.50,2280.00,perdeu,0.00,-2280.00,488.70,0,1193.50,P4_hot_streak
2026-06-02T10:30:54,42.10,1.50,1000.00,ganhou,1.51,510.00,998.70,0,1193.50,P4_hot_streak
2026-06-02T10:31:36,1.37,1.50,1510.00,perdeu,1.24,-1510.00,-511.30,0,1193.50,P4_hot_streak
2026-06-02T10:32:13,2.95,1.50,1000.00,ganhou,1.52,520.00,8.70,0,1193.50,P4_hot_streak
2026-06-02T10:33:15,10.42,1.50,1520.00,perdeu,1.11,-1520.00,-1511.30,0,1193.50,P4_hot_streak
2026-06-02T10:33:41,3.06,1.50,1000.00,ganhou,1.50,500.00,-1011.30,0,1193.50,P4_hot_streak
2026-06-02T10:34:20,3.49,1.50,1500.00,perdeu,1.03,-1500.00,-2511.30,0,1193.50,P4_hot_streak
2026-06-02T10:34:47,1.37,1.50,1000.00,ganhou,1.50,500.00,-2011.30,0,1193.50,P4_hot_streak
2026-06-02T10:35:03,1.75,1.50,1500.00,ganhou,1.50,750.00,-1261.30,0,1193.50,P4_hot_streak
2026-06-02T10:35:19,2.74,1.50,2250.00,perdeu,0.00,-2250.00,-3511.30,0,1193.50,P4_hot_streak
2026-06-02T10:35:49,1.67,1.50,1000.00,ganhou,1.52,520.00,-2991.30,0,1193.50,P4_hot_streak
2026-06-02T10:36:20,6.55,1.50,1520.00,ganhou,1.51,775.20,-2216.10,0,1193.50,P5_rosa_queimada
2026-06-02T10:36:35,1.60,1.50,2295.20,ganhou,1.50,1147.60,-1068.50,0,2341.10,P6_default
2026-06-02T10:36:52,1.93,1.50,1000.00,ganhou,1.52,520.00,-548.50,0,2341.10,P6_default
2026-06-02T10:38:10,7.93,1.50,1520.00,ganhou,1.52,790.40,241.90,0,2341.10,P5_rosa_queimada
2026-06-02T10:38:12,317.17,0.00,0.00,pulado,0.00,0.00,241.90,0,2341.10,P1_pos_mega
2026-06-02T10:38:15,2.31,0.00,0.00,pulado,0.00,0.00,241.90,0,2341.10,P1_pos_mega
2026-06-02T10:38:31,1.76,0.00,0.00,pulado,0.00,0.00,241.90,0,2341.10,P1_pos_mega
2026-06-02T10:39:42,5.53,1.50,2310.40,perdeu,0.00,-2310.40,-2068.50,0,2341.10,P5_rosa_queimada
2026-06-02T10:40:39,9.59,1.50,1000.00,ganhou,1.57,570.00,-1498.50,0,2341.10,P4_hot_streak
