timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-01T10:51:30,2.23,1.30,1240.00,ganhou,1.31,384.40,1240.00,0,0.00,P4_hot_streak
2026-06-01T10:51:46,2.42,1.30,1624.40,perdeu,0.00,-1624.40,-384.40,0,0.00,P4_hot_streak
2026-06-01T10:52:21,2.02,1.30,1000.00,ganhou,1.81,810.00,615.60,0,0.00,P4_hot_streak
2026-06-01T10:52:40,3.11,1.30,1810.00,ganhou,1.31,561.10,2425.60,0,0.00,P4_hot_streak
2026-06-01T10:53:16,73.11,1.30,2371.10,ganhou,1.30,711.33,4796.70,0,0.00,P4_hot_streak
2026-06-01T10:53:52,9.97,1.30,3082.43,perdeu,1.05,-3082.43,1714.27,0,0.00,P4_hot_streak
2026-06-01T10:54:10,1.68,1.30,1000.00,ganhou,1.34,340.00,2714.27,0,0.00,P4_hot_streak
2026-06-01T10:54:23,1.66,1.30,1340.00,perdeu,1.16,-1340.00,1374.27,0,0.00,P4_hot_streak
2026-06-01T10:54:51,1.45,1.20,1000.00,ganhou,1.44,440.00,2374.27,0,0.00,P6_default
2026-06-01T10:55:11,11.45,1.30,1440.00,ganhou,1.35,504.00,3814.27,0,0.00,P4_hot_streak
2026-06-01T10:55:26,2.71,1.30,1944.00,ganhou,1.32,622.08,5758.27,0,0.00,P4_hot_streak
2026-06-01T10:55:52,1.70,1.30,2566.08,perdeu,1.12,-2566.08,3192.19,0,0.00,P4_hot_streak
2026-06-01T10:56:40,9.28,1.30,1000.00,ganhou,1.30,300.00,4192.19,0,0.00,P4_hot_streak
2026-06-01T10:56:56,1.87,1.30,1300.00,ganhou,1.30,390.00,5492.19,0,0.00,P4_hot_streak
2026-06-01T10:57:54,53.40,1.30,1690.00,ganhou,1.31,523.90,7182.19,0,0.00,P4_hot_streak
2026-06-01T10:58:29,9.15,1.30,2213.90,ganhou,1.32,708.45,9396.09,0,708.45,P4_hot_streak
2026-06-01T10:58:53,3.23,1.30,1000.00,ganhou,1.35,350.00,10396.09,0,708.45,P4_hot_streak
2026-06-01T10:59:18,5.10,1.30,1350.00,perdeu,1.06,-1350.00,9046.09,0,708.45,P4_hot_streak
2026-06-01T10:59:39,1.03,1.30,1000.00,perdeu,1.15,-1000.00,8046.09,0,708.45,P4_hot_streak
2026-06-01T11:00:02,21.17,1.30,1000.00,ganhou,1.44,440.00,9046.09,0,708.45,P4_hot_streak
2026-06-01T11:00:18,1.02,1.30,1440.00,ganhou,1.31,446.40,10486.09,0,708.45,P4_hot_streak
2026-06-01T11:00:33,1.92,1.30,1886.40,ganhou,1.31,584.78,12372.49,0,708.45,P4_hot_streak
2026-06-01T11:00:47,1.79,1.30,2471.18,perdeu,1.08,-2471.18,9901.31,0,708.45,P4_hot_streak
2026-06-01T11:01:19,2.53,1.30,1000.00,ganhou,1.31,310.00,10901.31,0,708.45,P4_hot_streak
2026-06-01T11:01:43,1.00,1.20,1310.00,ganhou,1.20,262.00,12211.31,0,708.45,P6_default
