timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-02T14:56:02,1.79,1.50,1000.00,perdeu,0.00,-1000.00,-1000.00,0,0.00,P6_default
2026-06-02T14:56:37,1.79,2.00,500.00,perdeu,0.00,-500.00,-1500.00,0,0.00,P2_regressao
2026-06-02T14:57:49,1.59,2.00,500.00,perdeu,1.11,-500.00,-2000.00,0,0.00,P2_regressao
2026-06-02T14:58:23,2.47,1.50,1000.00,perdeu,1.41,-1000.00,-3000.00,0,0.00,P6_default
2026-06-02T14:59:03,1.33,1.50,1000.00,perdeu,0.00,-1000.00,-4000.00,0,0.00,P6_default
2026-06-02T14:59:19,1.60,1.50,1000.00,ganhou,1.71,710.00,-3290.00,0,0.00,P6_default
2026-06-02T15:00:15,60.82,1.50,1710.00,perdeu,1.32,-1710.00,-5000.00,0,0.00,P5_rosa_queimada
2026-06-02T15:01:03,7.82,1.50,1000.00,perdeu,0.00,-1000.00,-6000.00,0,0.00,P5_rosa_queimada
2026-06-02T15:01:18,1.66,1.50,1000.00,ganhou,1.51,510.00,-5490.00,0,0.00,P6_default
2026-06-02T15:01:45,1.66,1.50,1510.00,ganhou,1.95,1434.50,-4055.50,0,0.00,P6_default
2026-06-02T15:01:57,3.50,1.50,2944.50,perdeu,0.00,-2944.50,-7000.00,0,0.00,P6_default
2026-06-02T15:02:25,1.44,1.50,1000.00,ganhou,1.55,550.00,-6450.00,0,0.00,P6_default
2026-06-02T15:03:30,18.98,2.00,1550.00,perdeu,1.89,-1550.00,-8000.00,0,0.00,P4_hot_streak
2026-06-02T15:03:49,16.52,2.00,1000.00,perdeu,1.08,-1000.00,-9000.00,0,0.00,P4_hot_streak
2026-06-02T15:04:29,1.93,2.00,1000.00,perdeu,1.10,-1000.00,-10000.00,0,0.00,P4_hot_streak
