timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-04T09:52:29,1.63,1.50,50.00,ganhou,1.52,26.00,26.00,0,0.00,P6_default
2026-06-04T09:52:52,3.09,1.50,76.00,perdeu,1.02,-76.00,-50.00,0,0.00,P6_default
2026-06-04T09:53:24,2.05,1.50,50.00,ganhou,1.50,25.00,-25.00,0,0.00,P6_default
2026-06-04T09:54:17,2.65,1.50,75.00,ganhou,1.51,38.25,13.25,0,38.25,P6_default
2026-06-04T09:54:46,4.72,1.50,50.00,perdeu,1.00,-50.00,-36.75,0,38.25,P6_default
2026-06-04T09:55:00,1.00,1.50,50.00,perdeu,1.27,-50.00,-86.75,0,38.25,P6_default
2026-06-04T09:55:11,1.30,1.50,50.00,perdeu,0.00,-50.00,-136.75,0,38.25,P6_default
2026-06-04T09:55:47,4.65,1.50,50.00,ganhou,1.51,25.50,-111.25,0,38.25,P6_default
2026-06-04T09:56:13,3.46,1.50,75.50,ganhou,1.52,39.26,-71.99,0,77.51,P6_default
2026-06-04T09:56:30,2.38,1.50,50.00,perdeu,1.11,-50.00,-121.99,0,77.51,P6_default
2026-06-04T09:56:44,1.12,1.50,50.00,perdeu,1.32,-50.00,-171.99,0,77.51,P6_default
