timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-06-04T13:52:46,222.38,0.00,0.00,pulado,0.00,0.00,0.00,0,0.00,P1_pos_mega
2026-06-04T13:52:46,3.22,0.00,0.00,pulado,0.00,0.00,0.00,0,0.00,P1_pos_mega
2026-06-04T13:53:16,3.36,0.00,0.00,pulado,0.00,0.00,0.00,0,0.00,P1_pos_mega
2026-06-04T13:54:08,1.05,1.70,10.00,perdeu,0.00,-10.00,-10.00,0,0.00,P6_default
2026-06-04T13:55:16,2.15,1.70,10.00,perdeu,0.00,-10.00,-20.00,0,0.00,P6_default
2026-06-04T13:55:59,2.17,1.70,10.00,perdeu,0.00,-10.00,-30.00,0,0.00,P6_default
2026-06-04T13:56:23,1.13,1.70,10.00,perdeu,1.09,-10.00,-40.00,0,0.00,P6_default
2026-06-04T13:57:07,6.08,1.50,10.00,perdeu,1.27,-10.00,-50.00,0,0.00,P5_rosa_queimada
2026-06-04T13:57:47,71.28,2.00,10.00,ganhou,2.02,10.20,-39.80,0,0.00,P4_hot_streak
2026-06-04T13:58:00,2.27,2.00,20.20,perdeu,1.02,-20.20,-60.00,0,0.00,P4_hot_streak
2026-06-04T13:58:18,1.03,1.70,10.00,ganhou,1.70,7.00,-53.00,0,0.00,P6_default
2026-06-04T13:58:51,1.11,1.70,17.00,perdeu,1.05,-17.00,-70.00,0,0.00,P6_default
