timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-05-28T14:33:06,1.48,1.30,1320.00,ganhou,1.31,409.20,7354.94,0,730.41,P4_hot_streak
2026-05-28T14:33:24,2.22,1.20,1729.20,ganhou,1.22,380.42,9084.14,0,730.41,P6_default
2026-05-28T14:33:40,62.22,1.30,2109.62,perdeu,1.05,-2109.62,6974.52,0,730.41,P4_hot_streak
2026-05-28T14:34:03,31.06,1.30,1000.00,ganhou,1.30,300.00,7974.52,0,730.41,P4_hot_streak
2026-05-28T14:34:31,1.08,1.30,1300.00,perdeu,1.08,-1300.00,6674.52,0,730.41,P4_hot_streak
2026-05-28T14:34:57,1.49,1.30,1000.00,ganhou,1.31,310.00,7674.52,0,730.41,P4_hot_streak
2026-05-28T14:35:47,2.49,1.30,1310.00,perdeu,0.00,-1310.00,6364.52,0,730.41,P4_hot_streak
2026-05-28T14:35:57,412.49,0.00,0.00,pulado,0.00,0.00,6364.52,0,730.41,P1_pos_mega
2026-05-28T14:35:58,31.41,0.00,0.00,pulado,0.00,0.00,6364.52,0,730.41,P1_pos_mega
2026-05-28T14:36:27,6.13,0.00,0.00,pulado,0.00,0.00,6364.52,0,730.41,P1_pos_mega
2026-05-28T14:37:12,7.22,1.30,1000.00,ganhou,1.30,300.00,7364.52,0,730.41,P4_hot_streak
2026-05-28T14:37:27,77.22,1.30,1300.00,ganhou,1.30,390.00,8664.52,0,730.41,P4_hot_streak
2026-05-28T14:38:03,1.57,1.30,1690.00,perdeu,1.26,-1690.00,6974.52,0,730.41,P4_hot_streak
2026-05-28T14:38:43,13.35,1.30,1000.00,ganhou,1.32,320.00,7974.52,0,730.41,P4_hot_streak
2026-05-28T14:39:01,2.02,1.30,1320.00,ganhou,1.34,448.80,9294.52,0,730.41,P4_hot_streak
2026-05-28T14:39:28,3.50,1.30,1768.80,perdeu,1.13,-1768.80,7525.72,0,730.41,P4_hot_streak
2026-05-28T14:39:57,1.32,1.30,1000.00,ganhou,2.16,1160.00,8525.72,0,730.41,P4_hot_streak
2026-05-28T14:40:33,3.59,1.30,2160.00,perdeu,0.00,-2160.00,6365.72,0,730.41,P4_hot_streak
2026-05-28T14:41:22,9.71,1.30,1000.00,ganhou,1.30,300.00,7365.72,0,730.41,P4_hot_streak
2026-05-28T14:41:38,1.70,1.30,1300.00,ganhou,1.30,390.00,8665.72,0,730.41,P4_hot_streak
2026-05-28T14:41:58,1.40,1.30,1690.00,perdeu,1.21,-1690.00,6975.72,0,730.41,P4_hot_streak
2026-05-28T14:42:36,6.94,1.20,1000.00,ganhou,1.21,210.00,7975.72,0,730.41,P5_rosa_queimada
2026-05-28T14:43:13,36.94,1.30,1210.00,ganhou,1.31,375.10,9185.72,0,730.41,P4_hot_streak
2026-05-28T15:02:00,1.36,1.20,1585.10,perdeu,1.00,-1585.10,7600.62,0,730.41,P6_default
2026-05-28T15:02:41,2.72,1.20,1000.00,ganhou,1.24,240.00,8600.62,0,730.41,P6_default
2026-05-28T15:03:11,1.81,1.20,1240.00,ganhou,1.20,248.00,9840.62,0,730.41,P6_default
2026-05-28T15:03:47,5.48,1.20,1488.00,perdeu,1.01,-1488.00,8352.62,0,730.41,P5_rosa_queimada
2026-05-28T15:04:13,3.52,1.20,1000.00,ganhou,1.21,210.00,9352.62,0,730.41,P6_default
2026-05-28T15:05:16,73.12,1.30,1210.00,perdeu,1.29,-1210.00,8142.62,0,730.41,P4_hot_streak
2026-05-28T15:05:43,1.67,1.30,1000.00,ganhou,1.31,310.00,9142.62,0,730.41,P4_hot_streak
2026-05-28T15:06:03,3.26,1.30,1310.00,perdeu,0.00,-1310.00,7832.62,0,730.41,P4_hot_streak
2026-05-28T15:06:27,1.40,1.20,1000.00,ganhou,1.20,200.00,8832.62,0,730.41,P6_default
2026-05-28T15:06:50,2.91,1.20,1200.00,ganhou,1.29,348.00,10032.62,0,730.41,P6_default
2026-05-28T15:07:02,1.33,1.20,1548.00,ganhou,1.20,309.60,11580.62,0,730.41,P6_default
2026-05-28T15:07:22,2.62,1.20,1857.60,ganhou,1.20,371.52,13438.22,0,1101.93,P6_default
2026-05-28T15:07:35,1.26,1.20,1000.00,ganhou,1.27,270.00,14438.22,0,1101.93,P6_default
2026-05-28T15:08:01,1.48,1.20,1270.00,ganhou,1.25,317.50,15708.22,0,1101.93,P6_default
2026-05-28T15:08:22,1.00,1.20,1587.50,ganhou,1.25,396.88,17295.72,0,1101.93,P6_default
2026-05-28T15:08:53,6.79,1.20,1984.38,ganhou,1.20,396.87,19280.10,0,1498.81,P5_rosa_queimada
2026-05-28T15:09:30,11.85,1.20,1000.00,perdeu,1.02,-1000.00,18280.10,0,1498.81,P5_rosa_queimada
