timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-05-25T16:27:36,250.75,1.20,100.00,perdeu,1.13,-100.00,3019.94,0,229.17,default_1.20x
2026-05-25T16:28:09,3.06,1.20,100.00,perdeu,1.13,-100.00,2919.94,0,229.17,default_1.20x
2026-05-25T16:29:43,413.02,1.20,100.00,ganhou,1.23,23.00,3019.94,0,229.17,default_1.20x
2026-05-25T16:30:26,2413.02,1.20,100.00,perdeu,0.00,-100.00,2919.94,0,229.17,default_1.20x
2026-05-25T16:31:14,31.00,1.20,100.00,ganhou,1.21,21.00,3019.94,0,229.17,default_1.20x
2026-05-25T16:31:35,10.08,1.20,100.00,ganhou,1.25,25.00,3119.94,0,229.17,default_1.20x
2026-05-25T16:32:06,2.58,1.20,100.00,ganhou,1.21,21.00,3219.94,0,250.17,default_1.20x
2026-05-25T16:32:34,6.23,1.20,100.00,perdeu,1.00,-100.00,3119.94,0,250.17,default_1.20x
2026-05-25T16:32:58,361.05,1.20,100.00,perdeu,1.12,-100.00,3019.94,0,250.17,default_1.20x
2026-05-25T16:33:22,1.34,1.20,100.00,ganhou,1.23,23.00,3119.94,0,250.17,default_1.20x
2026-05-25T16:33:33,1.33,1.20,100.00,perdeu,1.07,-100.00,3019.94,0,250.17,default_1.20x
2026-05-25T16:33:57,1.24,1.20,100.00,ganhou,1.22,22.00,3119.94,0,250.17,default_1.20x
2026-05-25T16:34:01,1.38,0.00,0.00,pulado,0.00,0.00,3119.94,0,250.17,pausado
2026-05-25T16:34:58,66.01,0.00,0.00,pulado,0.00,0.00,3119.94,0,250.17,pausado
2026-05-25T16:35:27,1.98,1.20,100.00,ganhou,1.23,23.00,3219.94,0,250.17,default_1.20x
2026-05-25T16:35:49,2.90,1.20,100.00,ganhou,1.21,21.00,3319.94,0,271.17,default_1.20x
2026-05-25T16:36:13,42.90,1.20,100.00,ganhou,1.23,23.00,3419.94,0,271.17,default_1.20x
2026-05-25T16:36:38,3.54,1.20,100.00,ganhou,1.23,23.00,3519.94,0,271.17,default_1.20x
2026-05-25T16:36:56,3.77,1.20,100.00,perdeu,1.11,-100.00,3419.94,0,271.17,default_1.20x
2026-05-25T16:37:23,1.53,1.20,100.00,ganhou,1.22,22.00,3519.94,0,271.17,default_1.20x
2026-05-25T16:37:45,1.11,1.20,100.00,ganhou,1.23,23.00,3619.94,0,271.17,default_1.20x
2026-05-25T16:38:30,5.71,1.20,100.00,ganhou,1.35,35.00,3719.94,0,306.17,default_1.20x
2026-05-25T16:38:42,1.50,1.20,100.00,ganhou,1.22,22.00,3819.94,0,306.17,default_1.20x
2026-05-25T16:39:22,4.98,1.20,100.00,ganhou,1.21,21.00,3919.94,0,306.17,default_1.20x
2026-05-25T16:39:39,1.77,1.20,100.00,ganhou,1.21,21.00,4019.94,0,327.17,default_1.20x
2026-05-25T16:39:52,1.66,2.00,100.00,perdeu,0.00,-100.00,3919.94,0,327.17,P2.1_ou_rosa
2026-05-25T16:40:13,1.35,2.00,100.00,ganhou,2.04,104.00,4019.94,0,327.17,P2.1_ou_rosa
2026-05-25T16:40:27,2.46,1.20,100.00,ganhou,1.24,24.00,4119.94,0,327.17,default_1.20x
2026-05-25T16:40:42,1.66,1.20,100.00,ganhou,1.22,22.00,4219.94,0,349.17,default_1.20x
2026-05-25T16:41:17,8.81,1.20,100.00,ganhou,1.21,21.00,4319.94,0,349.17,default_1.20x
2026-05-25T16:41:44,1.32,1.20,100.00,ganhou,1.25,25.00,4419.94,0,349.17,default_1.20x
2026-05-25T16:42:17,2.44,2.00,100.00,perdeu,1.29,-100.00,4319.94,0,349.17,P2.1_ou_rosa
2026-05-25T16:43:03,71.32,1.20,100.00,ganhou,1.22,22.00,4419.94,0,349.17,default_1.20x
2026-05-25T16:43:17,1.42,1.20,100.00,ganhou,1.21,21.00,4519.94,0,349.17,default_1.20x
2026-05-25T16:43:32,1.63,1.20,100.00,ganhou,1.26,26.00,4619.94,0,375.17,default_1.20x
2026-05-25T16:43:54,2.98,1.20,100.00,ganhou,1.21,21.00,4719.94,0,375.17,default_1.20x
2026-05-25T16:44:09,1.55,1.20,100.00,ganhou,1.23,23.00,4819.94,0,375.17,default_1.20x
2026-05-25T16:44:50,14.96,1.20,100.00,ganhou,1.22,22.00,4919.94,0,397.17,default_1.20x
2026-05-25T16:45:31,14.07,1.20,100.00,ganhou,1.24,24.00,5019.94,0,397.17,default_1.20x
