timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-05-27T10:29:52,5.02,1.20,1000.00,ganhou,1.21,210.00,1000.00,0,0.00,default_1.20x
2026-05-27T10:30:25,6.71,1.20,1210.00,ganhou,1.32,387.20,2210.00,0,0.00,default_1.20x
2026-05-27T10:30:39,1.85,1.20,1597.20,perdeu,1.08,-1597.20,612.80,0,0.00,default_1.20x
2026-05-27T10:31:05,1.56,1.20,1000.00,ganhou,1.20,200.00,1612.80,0,0.00,default_1.20x
2026-05-27T10:31:20,1.94,2.00,1200.00,perdeu,0.00,-1200.00,412.80,0,0.00,P2.1_ou_rosa
