timestamp,multiplicador_round,cashout_alvo,valor_apostado,resultado,cashout_obtido,lucro_aposta,banca_acumulada,cadeia_pos,cofre,estrategia
2026-05-26T11:31:25,11.16,1.20,100.00,ganhou,1.22,22.00,100.00,0,0.00,default_1.20x
2026-05-26T11:32:12,23.52,1.20,122.00,ganhou,1.23,28.06,222.00,0,0.00,default_1.20x
2026-05-26T11:32:38,1.58,1.20,150.06,ganhou,1.22,33.01,372.06,0,33.01,default_1.20x
2026-05-26T11:33:42,88.05,1.20,100.00,ganhou,1.28,28.00,472.06,0,33.01,default_1.20x
2026-05-26T11:33:58,1.89,1.20,128.00,ganhou,1.23,29.44,600.06,0,33.01,default_1.20x
2026-05-26T11:34:12,1.49,1.20,157.44,ganhou,1.20,31.49,757.50,0,64.50,default_1.20x
2026-05-26T11:34:36,4.05,1.20,100.00,perdeu,1.00,-100.00,657.50,0,64.50,default_1.20x
2026-05-26T11:35:25,10.40,1.20,100.00,ganhou,1.23,23.00,757.50,0,64.50,default_1.20x
2026-05-26T11:36:15,710.40,1.20,123.00,perdeu,1.09,-123.00,634.50,0,64.50,default_1.20x
2026-05-26T11:36:37,1.08,1.20,100.00,ganhou,1.21,21.00,734.50,0,64.50,default_1.20x
2026-05-26T11:36:49,1.29,1.20,121.00,ganhou,1.21,25.41,855.50,0,64.50,default_1.20x
2026-05-26T11:37:06,1.98,1.20,146.41,ganhou,1.20,29.28,1001.91,0,93.78,default_1.20x
2026-05-26T11:37:35,4.90,1.20,100.00,ganhou,1.22,22.00,1101.91,0,93.78,default_1.20x
2026-05-26T11:38:14,24.90,1.20,100.00,perdeu,0.00,-100.00,1001.91,0,93.78,default_1.20x
2026-05-26T11:38:48,2.85,1.20,100.00,ganhou,1.23,23.00,1101.91,0,93.78,default_1.20x
2026-05-26T11:39:19,4.32,1.20,100.00,ganhou,1.21,21.00,1201.91,0,93.78,default_1.20x
2026-05-26T11:39:35,714.32,1.20,100.00,ganhou,1.20,20.00,1301.91,0,113.78,default_1.20x
2026-05-26T11:39:53,1.71,1.20,100.00,ganhou,1.22,22.00,1401.91,0,113.78,default_1.20x
2026-05-26T11:40:18,2.05,1.20,100.00,ganhou,1.22,22.00,1501.91,0,113.78,default_1.20x
2026-05-26T11:40:52,4.09,1.20,100.00,ganhou,1.21,21.00,1601.91,0,134.78,default_1.20x
2026-05-26T11:41:23,2.48,1.20,100.00,ganhou,1.22,22.00,1701.91,0,134.78,default_1.20x
2026-05-26T11:42:01,1.59,1.20,100.00,ganhou,1.22,22.00,1801.91,0,134.78,default_1.20x
2026-05-26T11:42:19,1.93,1.20,100.00,ganhou,1.22,22.00,1901.91,0,156.78,default_1.20x
2026-05-26T11:42:38,1.40,2.00,100.00,ganhou,2.04,104.00,2001.91,0,156.78,P2.1_ou_rosa
2026-05-26T11:43:14,1.40,1.20,100.00,perdeu,0.00,-100.00,1901.91,0,156.78,default_1.20x
2026-05-26T11:43:33,1.32,1.20,100.00,ganhou,1.21,21.00,2001.91,0,156.78,default_1.20x
2026-05-26T11:44:33,2.32,1.20,100.00,perdeu,1.05,-100.00,1901.91,0,156.78,default_1.20x
2026-05-26T11:45:54,91.25,1.20,100.00,ganhou,1.20,20.00,2001.91,0,156.78,default_1.20x
2026-05-26T11:48:52,2.73,1.20,100.00,perdeu,0.00,-100.00,1901.91,0,156.78,default_1.20x
2026-05-26T11:49:25,7.09,1.20,100.00,perdeu,1.01,-100.00,1801.91,0,156.78,default_1.20x
2026-05-26T11:50:11,8.49,1.20,100.00,ganhou,1.23,23.00,1901.91,0,156.78,default_1.20x
2026-05-26T11:51:12,73.29,1.20,100.00,ganhou,1.22,22.00,2001.91,0,156.78,default_1.20x
2026-05-26T11:51:31,2.34,1.20,100.00,ganhou,1.20,20.00,2101.91,0,176.78,default_1.20x
2026-05-26T11:52:20,772.34,1.20,100.00,ganhou,1.26,26.00,2201.91,0,176.78,default_1.20x
2026-05-26T11:53:02,1.50,1.20,100.00,perdeu,0.00,-100.00,2101.91,0,176.78,default_1.20x
2026-05-26T11:53:47,2.69,1.20,100.00,ganhou,1.23,23.00,2201.91,0,176.78,default_1.20x
2026-05-26T11:54:42,32.69,1.20,100.00,perdeu,1.17,-100.00,2101.91,0,176.78,default_1.20x
2026-05-26T11:55:22,1.19,1.20,100.00,ganhou,1.22,22.00,2201.91,0,176.78,default_1.20x
2026-05-26T11:55:49,5.19,1.20,100.00,perdeu,0.00,-100.00,2101.91,0,176.78,default_1.20x
2026-05-26T11:56:09,191.16,1.20,100.00,perdeu,1.00,-100.00,2001.91,0,176.78,default_1.20x
2026-05-26T11:56:31,1.09,1.20,100.00,ganhou,1.24,24.00,2101.91,0,176.78,default_1.20x
2026-05-26T11:56:55,3.25,1.20,100.00,ganhou,1.30,30.00,2201.91,0,176.78,default_1.20x
2026-05-26T11:57:24,5.95,1.20,100.00,ganhou,1.20,20.00,2301.91,0,196.78,default_1.20x
2026-05-26T11:57:41,1.75,1.20,100.00,ganhou,1.23,23.00,2401.91,0,196.78,default_1.20x
2026-05-26T11:58:24,16.73,1.20,100.00,ganhou,1.21,21.00,2501.91,0,196.78,default_1.20x
2026-05-26T11:58:44,2.54,1.20,100.00,ganhou,1.25,25.00,2601.91,0,221.78,default_1.20x
2026-05-26T11:59:10,3.98,1.20,100.00,ganhou,1.22,22.00,2701.91,0,221.78,default_1.20x
2026-05-26T11:59:34,73.98,1.20,100.00,ganhou,1.21,21.00,2801.91,0,221.78,default_1.20x
2026-05-26T11:59:57,3.57,1.20,100.00,ganhou,1.24,24.00,2901.91,0,245.78,default_1.20x
2026-05-26T12:00:29,2.97,1.20,100.00,perdeu,0.00,-100.00,2801.91,0,245.78,default_1.20x
2026-05-26T12:00:53,1.41,1.20,100.00,ganhou,1.20,20.00,2901.91,0,245.78,default_1.20x
2026-05-26T12:01:07,1.40,1.20,100.00,ganhou,1.23,23.00,3001.91,0,245.78,default_1.20x
2026-05-26T12:01:17,1.44,2.00,100.00,perdeu,1.00,-100.00,2901.91,0,245.78,P2.1_ou_rosa
2026-05-26T12:02:25,8.94,1.20,100.00,ganhou,1.23,23.00,3001.91,0,245.78,default_1.20x
2026-05-26T12:03:04,48.94,1.20,100.00,perdeu,1.02,-100.00,2901.91,0,245.78,default_1.20x
2026-05-26T12:03:39,3.58,1.20,100.00,perdeu,1.10,-100.00,2801.91,0,245.78,default_1.20x
2026-05-26T12:04:51,49.82,1.20,100.00,ganhou,1.23,23.00,2901.91,0,245.78,default_1.20x
2026-05-26T12:05:14,3.35,1.20,100.00,perdeu,1.05,-100.00,2801.91,0,245.78,default_1.20x
2026-05-26T12:05:54,2.00,1.20,100.00,ganhou,1.22,22.00,2901.91,0,245.78,default_1.20x
2026-05-26T12:06:23,5.53,1.20,100.00,ganhou,1.22,22.00,3001.91,0,245.78,default_1.20x
2026-05-26T12:06:39,1.77,1.20,100.00,ganhou,1.22,22.00,3101.91,0,267.78,default_1.20x
2026-05-26T12:07:32,36.94,1.20,100.00,ganhou,1.24,24.00,3201.91,0,267.78,default_1.20x
2026-05-26T12:07:58,4.00,1.20,100.00,ganhou,1.25,25.00,3301.91,0,267.78,default_1.20x
2026-05-26T12:08:15,1.97,1.20,100.00,perdeu,1.03,-100.00,3201.91,0,267.78,default_1.20x
2026-05-26T12:08:38,1.31,1.20,100.00,ganhou,1.20,20.00,3301.91,0,267.78,default_1.20x
2026-05-26T12:09:07,4.81,1.20,100.00,ganhou,1.25,25.00,3401.91,0,267.78,default_1.20x
2026-05-26T12:09:43,9.94,1.20,100.00,ganhou,1.22,22.00,3501.91,0,289.78,default_1.20x
2026-05-26T12:09:57,1.37,1.20,100.00,ganhou,1.24,24.00,3601.91,0,289.78,default_1.20x
2026-05-26T12:10:09,1.47,1.20,100.00,perdeu,1.09,-100.00,3501.91,0,289.78,default_1.20x
2026-05-26T12:10:31,1.00,2.00,100.00,perdeu,1.20,-100.00,3401.91,0,289.78,P2.1_ou_rosa
2026-05-26T12:11:22,11.91,1.20,100.00,perdeu,1.13,-100.00,3301.91,0,289.78,default_1.20x
2026-05-26T12:12:31,19.33,1.20,100.00,ganhou,1.24,24.00,3401.91,0,289.78,default_1.20x
2026-05-26T12:13:13,5.34,1.20,100.00,ganhou,1.21,21.00,3501.91,0,289.78,default_1.20x
2026-05-26T12:13:29,175.34,1.20,100.00,ganhou,1.22,22.00,3601.91,0,311.78,default_1.20x
2026-05-26T12:13:52,1.77,1.20,100.00,ganhou,1.22,22.00,3701.91,0,311.78,default_1.20x
2026-05-26T12:14:10,3.27,1.20,100.00,ganhou,1.23,23.00,3801.91,0,311.78,default_1.20x
2026-05-26T12:14:28,2.02,1.20,100.00,ganhou,1.23,23.00,3901.91,0,334.78,default_1.20x
2026-05-26T12:14:48,2.14,1.20,100.00,ganhou,1.21,21.00,4001.91,0,334.78,default_1.20x
2026-05-26T12:15:05,2.45,1.20,100.00,ganhou,1.21,21.00,4101.91,0,334.78,default_1.20x
2026-05-26T12:15:32,1.92,1.20,100.00,ganhou,1.20,20.00,4201.91,0,354.78,default_1.20x
